1.0, 1.8347502299185752, 2.726857566033078, 3.679387007128761, 4.664696572035342, 5.660957602192921, 6.654211589622547, 7.6641265650626025, 8.65326, 9.65544, 
1.0, 1.7037257357545397, 2.4374024273555923, 3.191331528318915, 4.063213067823011, 4.965527804439724, 5.915983565081871, 6.893071774566358, 7.8784566948081896, 8.848003684273758, 
1.0, 1.6347468427760399, 2.20836318389201, 2.819253438113949, 3.5011712551321126, 4.241033925686591, 5.024537998906506, 5.8888841891548935, 6.780862985093142, 7.696035782121194, 
1.0, 1.60479797979798, 2.125717017208413, 2.7051138364981266, 3.3320692233735714, 4.045050002392459, 4.789946380697051, 5.619939499259831, 6.485181394765973, 7.393430491890892, 
1.0, 1.5716315415581341, 2.0216193556114503, 2.5130157962604773, 3.058938231224053, 3.678266014091325, 4.355354726464334, 5.110078255756095, 5.907192826666089, 6.746267401270135, 
1.0, 1.5493451824134705, 1.9372102398709938, 2.3620137863121613, 2.8205083489558356, 3.3259979173897953, 3.8775372916057327, 4.50581001511125, 5.178802375057093, 5.93012912156489, 
1.0, 1.5521453178828688, 1.9227955090198057, 2.3145086250089473, 2.7274750798412852, 3.2120343839541547, 3.7619878485745444, 4.3335520559930005, 5.004663341645886, 5.733639974911144, 
1.0, 1.5459710743801653, 1.8894362342638205, 2.2029083858458556, 2.58851585728444, 3.026326558450416, 3.4928604995842822, 4.048573089040468, 4.632753599520971, 5.2720184739155265, 
1.0, 1.505091649694501, 1.8148389196225188, 2.0971392643822697, 2.441068573041106, 2.8199250746079114, 3.2501313715186546, 3.698509068552106, 4.200845941109485, 4.771301491322422, 
1.0, 1.533886583679115, 1.8126561199000832, 2.0869484267361758, 2.415403076251773, 2.7742732558139536, 3.158105685054319, 3.605748463199867, 4.071863197650021, 4.642679599878751, 
