1.0, 1.8332288822239133, 2.726831974032911, 3.6827386109488023, 4.664089725615862, 5.659823108016169, 6.660012401736243, 7.663253265065301, 8.65672, 9.66168, 
1.0, 1.7065948855989233, 2.43717277486911, 3.1930773628886837, 4.076295423956932, 4.9629205908190155, 5.907863849765258, 6.882858807691535, 7.859580526146936, 8.854376514408154, 
1.0, 1.6285135916714863, 2.2134290762810633, 2.818955501336122, 3.486049963521095, 4.236225020214855, 5.023405884283058, 5.886031511050016, 6.7782624875951045, 7.675836294571743, 
1.0, 1.6170609051964984, 2.124695594421076, 2.6204981935729226, 3.2253934549088186, 3.8258230839465064, 4.53187533636675, 5.260073009354324, 6.041750547045952, 6.880616310613767, 
1.0, 1.5852282742816852, 2.006663743971942, 2.4441995039955913, 2.9143008216057917, 3.480616020534018, 4.042693737489277, 4.710592653565182, 5.3876459492371245, 6.1489318228256185, 
1.0, 1.5801817648783347, 1.9693303320202589, 2.3364420062695923, 2.78546882670594, 3.2154716824102203, 3.7733356449375868, 4.281109422945154, 4.920262284465312, 5.556609630714978, 
1.0, 1.5600461893764435, 1.8909580435270361, 2.2528985507246375, 2.603900626886464, 3.0318464269862404, 3.442576550304486, 3.9756985758067422, 4.4828678823273584, 5.088409250175193, 
1.0, 1.5823643410852712, 1.8741746148202494, 2.1828501571777856, 2.5287573701190342, 2.860497644287397, 3.2852114643276162, 3.6771314116520073, 4.172862592564889, 4.671927152532486, 
1.0, 1.5697211155378485, 1.833634719710669, 2.1282123693871786, 2.385302088315001, 2.753421727972626, 3.0653806508614343, 3.465129358830146, 3.906081081081081, 4.376437222137054, 
1.0, 1.583916083916084, 1.8438155136268344, 2.044782425010562, 2.34450337512054, 2.616046681254559, 2.9468095762796755, 3.3053113688409543, 3.6994113949368534, 4.098812946304368, 
